Country	Austria	#511EA8
Country	Barbados	#4928B4
Country	Brazil	#4334BF
Country	China	#4041C7
Country	Ethiopia	#3F50CC
Country	France 	#3F5ED0
Country	French Guiana	#416CCE
Country	Gabon	#4379CD
Country	Guadeloupe	#4784C7
Country	Portugal	#4B8FC1
Country	Puerto Rico	#5098B9
Country	Suriname	#56A0AF
Country	Turkey	#5CA7A4
Country	USA	#63AC99
