TgCatTr_Izmir10	Turkey	38.42105141	27.15188463
TgCatTr_Izmir11	Turkey	38.41461002	27.15168823
TgCatTr_Izmir12	Turkey	38.52035978	27.1481536
TgCatTr_Izmir13	Turkey	38.52815994	27.13842107
TgCatTr_Izmir14	Turkey	38.51940718	27.1429757
TgCatTr_Izmir15	Turkey	38.52626125	27.14032811
TgCatTr_Izmir16	Turkey	38.52187111	27.14791755
TgCatTr_Izmir17	Turkey	38.52495666	27.14033484
TgCatTr_Izmir18	Turkey	38.52781492	27.14491014
TgCatTr_Izmir19	Turkey	38.52274405	27.14078775
TgCatTr_Izmir2	Turkey	38.3891	27.05
TgCatTr_Izmir20	Turkey	38.52335498	27.13931472
TgCatTr_Izmir21	Turkey	38.52233472	27.1419037
TgCatTr_Izmir22	Turkey	38.52513034	27.13850076
TgCatTr_Izmir3	Turkey	38.42038905	27.14652594
TgCatTr_Izmir4	Turkey	38.42282462	27.14941215
TgCatTr_Izmir5	Turkey	38.42084895	27.15168498
TgCatTr_Izmir6	Turkey	38.42385732	27.15409083
TgCatTr_Izmir7	Turkey	38.42250954	27.15232311
TgCatTr_Izmir8	Turkey	38.42170164	27.14915922
TgCatTr_Izmir9	Turkey	38.42044606	27.14843619
TgCTBr01 (100)	Brazil	-21.11416705	-42.93484733
TgCTBr02 (44)	Brazil	-18.55	-44.55
TgCTBr03 (100)	Brazil	-16.43555556	-41.00333333
TgCTBr04 (100)	Brazil	-18.76194444	-41.30583333
TgCTBr05 (0)	Brazil	-20.11924811	-44.90163278
TgCTBr07 (95)	Brazil	-18.99203473	-46.30988394
TgCTBr08 (100)	Brazil	-18.99190382	-46.3067698
TgCTBr09 (100)	Brazil	-18.84240518	-41.29793726
TgCTBr10 (0)	Brazil	-18.84444774	-41.30254358
TgCTBr11 (100)	Brazil	-19.81006191	-43.95097895
TgCTBr12 (72)	Brazil	-19.80586747	-43.9454935
TgCTBr13 (100)	Brazil	-18.5102889	-44.54954131
TgCTBr14 (63)	Brazil	-18.51077403	-44.54926524
TgCTBr15 (90)	Brazil	-20.11726213	-44.90157696
TgCTBr17 (100)	Brazil	-21.11203522	-42.93278546
TgCTBr18 (75)	Brazil	-16.84365983	-42.06610056
TgCTBr20 (50)	Brazil	-18.51054656	-44.54563563
TgCTBr21 (65)	Brazil	-19.81213862	-43.95338911
TgCTBr22 (95)	Brazil	-16.84362137	-42.06092795
TgCTBr23 (100)	Brazil	-18.50681285	-44.54671375
TgCTBr24 (90)	Brazil	-20.11478946	-44.90453434
TgCTBr25 (100)	Brazil	-21.11274579	-42.9375996
TgCTBr26 (61)	Brazil	-18.50770294	-44.54612946
TgCTBr27 (70)	Brazil	-18.99299844	-46.31111694
TgOvBrRS1	Brazil	-31.395	-52.67583333
TgOvBrRS2	Brazil	-31.44777778	-53.10388889
TgOvBrRS3	Brazil	-31.76277778	-52.48388889
TgOvBrRS4	Brazil	-32.56583333	-53.37583333
TgOvBrRS5	Brazil	-32.02388889	-53.39583333
TgFpAR2	USA	35.74478404	-91.67414764
TgFpAL2	USA	32.3792	-86.3077
TgFpAR1	USA	35.7362	-91.6799
TgFpAR10	USA	33.34409346	-91.28064892
TgFpAR11	USA	34.4611	-90.8675
TgFpAR3	USA	35.73928993	-91.67252143
TgFpAR4	USA	35.7402007	-91.67887406
TgFpAR5	USA	33.1431	-92.5396
TgFpAR6	USA	33.15175173	-92.53862526
TgFpAR7	USA	33.15166423	-92.53191292
TgFpAR8	USA	33.342	-91.2891
TgFpAR9	USA	33.34634451	-91.28456409
TgFpAZ1	USA	35.2143	-113.7633
TgFpCA1	USA	39.2616	-121.0161
TgFpFL1	USA	28.3232	-82.4319
TgFpHI1	USA	21.307	-157.8584
TgFpHI10	USA	21.31002386	-157.8563876
TgFpHI11	USA	21.31343717	-157.8516734
TgFpHI12	USA	21.30843942	-157.855382
TgFpHI13	USA	21.31638498	-157.8492012
TgFpHI14	USA	21.31025103	-157.8505843
TgFpHI2	USA	21.307	-157.8584
TgFpHI3	USA	21.30905472	-157.852964
TgFpHI4	USA	21.31224659	-157.8535189
TgFpHI5	USA	21.30948145	-157.849707
TgFpHI6	USA	21.30839374	-157.8499142
TgFpHI7	USA	21.1803	-156.9511
TgFpHI8	USA	21.30784169	-157.8572401
TgFpHI9	USA	21.31668094	-157.8503615
TgFpIL1	USA	41.8244	-88.0901
TgFpIL2	USA	41.8673	-90.1596
TgFpIN1	USA	39.8387	-86.0253
TgFpIN2	USA	39.84800597	-86.02159077
TgFpIN3	USA	38.6745	-86.1752
TgFpIN4	USA	39.84620157	-86.01662468
TgFpKS1	USA	37.7957	-94.8106
TgFpLA1	USA	30.06864	-89.92813
TgFpLA2	USA	30.06918191	-89.9238614
TgFpLA4	USA	30.8436453	-91.39554651
TgFpMI1	USA	43.711	-84.0167
TgFpMI2	USA	46.6446	-87.5594
TgFpMI3	USA	43.6156	-84.2472
TgFpMO1	USA	37.4009	-91.0735
TgFpMS1	USA	32.8551	-90.4056
TgFpMS2	USA	32.9861	-90.8294
TgFpMS3	USA	32.85526741	-90.3976836
TgFpMS4	USA	32.86042622	-90.395929
TgFpMS5	USA	32.85905605	-90.3964037
TgFpMS6	USA	32.85866012	-90.39657665
TgFpNC2	USA	34.59022716	-78.56208549
TgFpNC3	USA	35.2532	-82.1971
TgFpNC4	USA	34.884	-78.0195
TgFpNY1	USA	43.0484	-75.3785
TgFpOH1	USA	41.4117	-82.1278
TgFpOH2	USA	39.006	-82.6483
TgFpOH3	USA	38.8619	-82.3452
TgFpOH4	USA	38.87082383	-82.33783152
TgFpOH5	USA	38.87077028	-82.33637503
TgFpOH6	USA	38.86545557	-82.33726105
TgFpOH7	USA	38.86361334	-82.33880508
TgFpOH8	USA	38.86934753	-82.34001537
TgFpOK1	USA	34.4478	-98.9245
TgFpOK2	USA	34.45256798	-98.91796084
TgFpOK3	USA	33.9851	-95.5197
TgFpPA1	USA	39.9049	-78.1564
TgFpPA2	USA	40.0187	-78.5039
TgFpSC1	USA	33.4213	-79.2902
TgFpSC2	USA	33.42470892	-79.28143314
TgFpSC3	USA	33.42709243	-79.282047
TgFpTX1	USA	35.9022	-100.3498
TgFpVA1	USA	36.7076	-83.0361
TgFpVA2	USA	38.4918	-77.9739
TgFpVA3	USA	36.7076	-83.0361
TgFpVA4	USA	36.7682	-76.2875
TgFpVA5	USA	36.7709834	-76.28723467
TgCkBr210(0)	Brazil	-3.853194537	-32.404085
TgCkBr211(0)	Brazil	-3.852382226	-32.40803928
TgCkBr212(0)	Brazil	-3.853858464	-32.41158251
TgCkBr213(0)	Brazil	-3.853068249	-32.40554179
TgCkBr214(0)	Brazil	-3.853209813	-32.40657755
TgCkBr215(0)	Brazil	-3.856825927	-32.40685574
TgCkBr216(0)	Brazil	-3.855242369	-32.4095321
TgCkBr217(0)	Brazil	-3.849764104	-32.4108925
TgCkBr218(0)	Brazil	-3.854592273	-32.40824509
TgCkBr219(0)	Brazil	-3.854936536	-32.41398894
TgCkBr220(0)	Brazil	-3.850787226	-32.40680105
TgCkBr221(0)	Brazil	-3.852862666	-32.41256739
TgCkBr222(0)	Brazil	-3.856751955	-32.41365818
TgCkBr223(0)	Brazil	-3.852651369	-32.41394536
TgCkBr224(0)	Brazil	-3.857439695	-32.40569511
TgCkBr225(0)	Brazil	-3.857310352	-32.40822782
TgCkBr226(0)	Brazil	-3.857057728	-32.41272678
TgCkBr227(0)	Brazil	-3.857277688	-32.41386231
TgCkBr228(0)	Brazil	-3.855879213	-32.40482183
TgCkBr229(0)	Brazil	-3.856127281	-32.40740882
TgCkBr230(0)	Brazil	-3.849313811	-32.41051457
TgCkBr231(0)	Brazil	-3.853895323	-32.41185597
TgCkBr232(0)	Brazil	-3.850776877	-32.40503004
TgCkGy1(0)	Guyana	6.82119997	-58.18150177
TgCkGy10(0)	Guyana	6.542721325	-57.23278468
TgCkGy11(0)	Guyana	6.689241372	-57.91494523
TgCkGy12(0)	Guyana	6.692458621	-57.90677413
TgCkGy13(0)	Guyana	6.692793866	-57.9127482
TgCkGy14(0)	Guyana	6.691553225	-57.91485189
TgCkGy15(0)	Guyana	6.807675336	-58.04609589
TgCkGy16(0)	Guyana	6.806998686	-58.04258091
TgCkGy19(0)	Guyana	6.770031823	-57.99293272
TgCkGy2(50)	Guyana	6.817902845	-58.17760291
TgCkGy20(0)	Guyana	6.769287437	-57.99666734
TgCkGy21(100)	Guyana	6.63648522	-57.82730371
TgCkGy22(25)	Guyana	6.636523726	-57.83057275
TgCkGy23(0)	Guyana	6.572250463	-57.81015665
TgCkGy24(0)	Guyana	6.575641296	-57.8081752
TgCkGy25(0)	Guyana	6.5	-57.7
TgCkGy26(0)	Guyana	6.421063035	-57.60866431
TgCkGy27(0)	Guyana	6.419533885	-57.61064388
TgCkGy28(0)	Guyana	6.424795831	-57.61478169
TgCkGy29(25)	Guyana	6.233638289	-57.54629924
TgCkGy3(0)	Guyana	6.839852435	-58.24864804
TgCkGy30(0)	Guyana	6.234409706	-57.54475047
TgCkGy31(0)	Guyana	6.2	-57.26666667
TgCkGy32(0)	Guyana	6.3	-57.4
TgCkGy33(0)	Guyana	6.806110602	-58.14321334
TgCkGy34(50)	Guyana	6.326170176	-57.55750707
TgCkGy35(0)	Guyana	6.322364537	-57.56531146
TgCkGy4(0)	Guyana	6.842507604	-58.24352482
TgCkGy5(0)	Guyana	6.003429339	-58.29147505
TgCkGy6(0)	Guyana	6.006401657	-58.29008496
TgCkGy7(0)	Guyana	6.75	-57.96666667
TgCkGy8(0)	Guyana	6.538190243	-57.22788646
TgCkGy9(0)	Guyana	6.539708616	-57.23059653
TgDgVi1(nd)	Vietnam	11.55347222	106.8830556
TgDgVi2(nd)	Vietnam	11.15	106.6
TgDgVi3(nd)	Vietnam	15.6	108.45
TgDgVi4(nd)	Vietnam	10.95	106.8166667
TgDgVi5(nd)	Vietnam	10.28333333	106.45
TgDgVi6(0)	Vietnam	10.53898847	106.4063512
TgDgVi7(nd)	Vietnam	10.54553566	106.4143923
TgDgVi8(0)	Vietnam	10.76666667	105.9333333
TgWTDAL1	USA	33.2795	-85.8486
TgWTDAL2	USA	32.8898	-86.2197
TgWTDAL3	USA	32.9201	-85.8486
TgWTDGA1	USA	33.5187	-83.1649
TgWTDGA2	USA	33.5193334	-83.16103738
TgWTDGA3	USA	33.9191	-84.0167
TgWTDIN1	USA	41.5249	-87.1024
TgWTDIN2	USA	41.53086492	-87.09631107
TgWTDKS1	USA	39.6714	-98.1537
TgWTDKS2	USA	38.9092	-96.1527
TgWTDKY1	USA	38.3172	-84.5641
TgWTDLA1	USA	32.7551	-93.6623
TgWTDLA10	USA	34.0039	-118.2301
TgWTDLA11	USA	34.0082493	-118.2284863
TgWTDLA12	USA	34.006297	-118.2280933
TgWTDLA2	USA	30.8459	-91.0203
TgWTDLA3	USA	30.85510601	-91.01648204
TgWTDLA4	USA	30.84662144	-91.01190304
TgWTDLA5	USA	30.85307899	-91.02003845
TgWTDLA6	USA	30.85185459	-91.01992723
TgWTDLA7	USA	30.85361648	-91.0117932
TgWTDLA8	USA	30.85030177	-91.01892859
TgWTDLA9	USA	34.056219	-118.2365021
TgWTDMI1	USA	45.0617	-83.4328
TgWTDMI2	USA	45.06645602	-83.42616294
TgWTDMI3	USA	45.06374166	-83.43110715
TgWTDMI4	USA	45.0650999	-83.43028163
TgWTDMI5	USA	45.06445766	-83.43271494
TgWTDMI6	USA	45.06541013	-83.43170555
TgWTDMN1	USA	45.0209	-93.5095
TgWTDNJ1	USA	40.7947	-74.2649
TgWTDNJ2	USA	40.8024943	-74.26231554
TgWTDNJ3	USA	40.79999648	-74.25982723
TgWTDNY1	USA	41.7784	-73.7478
TgWTDOH1	USA	41.4339	-81.6758
TgWTDOH2	USA	41.44266593	-81.67177242
TgDgCo1(nd)	Colombia	4.614998702	-74.07756511
TgDgCo10(nd)	Colombia	4.612797539	-74.07732787
TgDgCo11(100)	Colombia	4.615898874	-74.0725215
TgDgCo12(100)	Colombia	4.613322904	-74.074134
TgDgCo13(50)	Colombia	4.611358921	-74.0749671
TgDgCo14(0)	Colombia	4.611926663	-74.07242761
TgDgCo15(100)	Colombia	4.619683662	-74.07914607
TgDgCo16(0)	Colombia	4.61305297	-74.07599394
TgDgCo17(100)	Colombia	4.615823875	-74.07669602
TgDgCo18(100)	Colombia	4.617171635	-74.07644939
TgDgCo19(50)	Colombia	4.615178378	-74.07471838
TgDgCo2(nd)	Colombia	4.609741055	-74.07337941
TgDgCo20(30)	Colombia	4.617854701	-74.07523493
TgDgCo3(nd)	Colombia	4.619154035	-74.07957596
TgDgCo4(nd)	Colombia	4.619368595	-74.08173407
TgDgCo5(100)	Colombia	4.615751652	-74.0793663
TgDgCo6(100)	Colombia	4.614170661	-74.07202523
TgDgCo7(100)	Colombia	4.618563687	-74.07347562
TgDgCo8(100)	Colombia	4.609893378	-74.07449867
TgDgCo9(67)	Colombia	4.611939243	-74.0746319
TgDgBr1(10)	Brazil	-23.54639871	-46.63067122
TgDgBr10(nd)	Brazil	-23.5427413	-46.63247131
TgDgBr11(0)	Brazil	-23.54675437	-46.63698997
TgDgBr12(86)	Brazil	-23.54300388	-46.63682882
TgDgBr13(17)	Brazil	-23.54142257	-46.63088828
TgDgBr14(100)	Brazil	-23.54142286	-46.63516241
TgDgBr15(100)	Brazil	-23.54401551	-46.63524081
TgDgBr16(25)	Brazil	-23.54876367	-46.63174388
TgDgBr17(100)	Brazil	-23.53935084	-46.63833267
TgDgBr18(75)	Brazil	-23.54501756	-46.63531849
TgDgBr19(75)	Brazil	-23.54755464	-46.63372325
TgDgBr2(nd)	Brazil	-23.54708789	-46.6376647
TgDgBr3(80)	Brazil	-23.54854419	-46.62916778
TgDgBr4(0)	Brazil	-23.54478257	-46.63320042
TgDgBr5(63)	Brazil	-23.5487151	-46.63642003
TgDgBr6(100)	Brazil	-23.54732481	-46.63111559
TgDgBr7(nd)	Brazil	-23.53949787	-46.63826191
TgDgBr8(nd)	Brazil	-23.541225	-46.63638019
TgDgBr9(100)	Brazil	-23.5477102	-46.63544166
TgCkGh1(0)	Ghana	6.751404376	-1.743462772
TgCkGh2(0)	Ghana	6.753970789	-1.743419621
TgCkId1(0)	Indonesia	-7.75	109.95
TgCkIt1(0)	Italy	40.95655214	16.95160919
TgCkIt2(0)	Italy	40.9560315	16.95035585
TgCkIt3(0)	Italy	40.95847455	16.95632876
TgCkPl1(0)	Poland	54.34028555	18.19245067
TgCkPl2(0)	Poland	54.34090853	18.18542472
TgCatPr1(20)	Puerto Rico	18.08706405	-67.89599633
TgCatPr10(100)	Puerto Rico	18.08962424	-67.89330283
TgCatPr11(100)	Puerto Rico	18.08939742	-67.89627784
TgCatPr2(100)	Puerto Rico	18.08662106	-67.89745185
TgCatPr3(100)	Puerto Rico	18.08778262	-67.89431047
TgCatPr4(100)	Puerto Rico	18.0885846	-67.89267149
TgCatPr5(100)	Puerto Rico	18.08524408	-67.89439983
TgCatPr6(92)	Puerto Rico	18.09048368	-67.89122207
TgCatPr7(100)	Puerto Rico	18.09068363	-67.89090832
TgCatPr8(100)	Puerto Rico	18.09185343	-67.89007419
TgCatPr9(0)	Puerto Rico	18.09034088	-67.89364673
TgSdCr1(0)	Costa Rica	10	-84
TgCatStK1	St. Kitts	17.36500209	-62.78134057
TgCatStK2	St. Kitts	17.36695333	-62.77992697
TgCatStK3a	St. Kitts	17.36159622	-62.78019664
TgCatStK3b	St. Kitts	17.36556255	-62.78278888
TgCatStK4	St. Kitts	17.35875296	-62.77433545
TgCatStK6	St. Kitts	17.36198678	-62.77495633
TgCatStK7	St. Kitts	17.36755898	-62.7753698
TgBBeCa1(50)	Canada	58.08333333	-68.41666667
TgCatCa1(nd)	Canada	50.16728122	-99.7771805
TgCatCa2(nd)	Canada	50.17468905	-99.77848553
TgCgCa2(nd)	Canada	49.2494444	123.1191667
TgRaCa2(nd)	Canada	50.16902101	-99.77426474
TgSkCa1(nd)	Canada	50.17475709	-99.77927545
TgCkBr107(75)	Brazil	-2.430594196	-54.69147024
TgCkBr108(100)	Brazil	-2.434704781	-54.6937326
TgCkBr109(100)	Brazil	-2.434395918	-54.692829
TgCkBr110(25)	Brazil	-2.43720028	-54.69224317
TgCkBr111(75)	Brazil	-2.438255697	-54.69749462
TgCkBr112(50)	Brazil	-2.430367732	-54.6913694
TgCkBr113(75)	Brazil	-1.348333333	-47.91055556
TgCkBr114(0)	Brazil	-1.036619649	-47.89912502
TgCkBr115(25)	Brazil	-1.039283718	-47.90300366
TgCkBr116(0)	Brazil	-1.293569538	-47.91948891
TgCkBr141(100)	Brazil	-1.287753964	-47.91652413
TgCkBr142(25)	Brazil	-1.289739751	-48.15788374
TgCkBr143(75)	Brazil	-1.289484942	-48.15879385
TgCkBr144(100)	Brazil	-1.292173286	-48.15645831
TgCkBr145(25)	Brazil	-1.355277778	-48.34333333
TgCkBr146(100)	Brazil	-31.75881534	-52.44432478
TgCkBr147(100)	Brazil	-31.76724703	-52.44852376
TgCkBr148(100)	Brazil	-31.7592657	-52.44523735
TgCkBr149(0)	Brazil	-31.76071081	-52.44739697
TgCkBr150(0)	Brazil	-31.76745483	-52.44130178
TgCkBr151(100)	Brazil	-31.76693118	-52.43875614
TgCkBr152(25)	Brazil	-31.76208559	-52.44506389
TgCkBr153(100)	Brazil	-31.76451487	-52.44043102
TgCkBr154(100)	Brazil	-31.75927293	-52.44679361
TgCkBr155(0)	Brazil	-31.38599533	-52.6786284
TgCkBr156(0)	Brazil	-31.39060819	-52.68083206
TgCkBr157(0)	Brazil	-31.39340882	-52.68365696
TgCkBr158(0)	Brazil	-31.39101332	-52.6807888
TgCkBr159(0)	Brazil	-31.39027333	-52.67709025
TgCkBr160(25)	Brazil	-32.02638192	-52.09730949
TgCkBr161(0)	Brazil	-32.02732058	-52.09570719
TgCkBr162(67)	Brazil	-32.02804366	-52.09673922
TgCkBr163(50)	Brazil	-32.03264155	-52.09571132
TgCkBr164(nd)	Brazil	-30.0346	-51.2177
TgShUs1(nd)	USA	39.29655082	-76.6074487
TgShUs10(0)	USA	39.2930096	-76.60799889
TgShUs11(0)	USA	39.29685121	-76.61059683
TgShUs12(0)	USA	39.2911117	-76.60673508
TgShUs13(0)	USA	39.29881487	-76.60927332
TgShUs14(0)	USA	39.29838088	-76.60719294
TgShUs15(0)	USA	39.2948378	-76.60735969
TgShUs16(0)	USA	39.29323901	-76.60774925
TgShUs17(0)	USA	39.29113769	-76.6032027
TgShUs18(0)	USA	39.29445577	-76.60428173
TgShUs19(0)	USA	39.29268192	-76.61080528
TgShUs2(0)	USA	39.29587909	-76.60353339
TgShUs20(0)	USA	39.29879517	-76.60641215
TgShUs21(0)	USA	39.29782015	-76.60876662
TgShUs22(0)	USA	39.29117918	-76.61126524
TgShUs23(0)	USA	39.29783843	-76.60927397
TgShUs24(0)	USA	39.29243362	-76.6028088
TgShUs25(0)	USA	39.29106686	-76.61190427
TgShUs26(0)	USA	39.29441023	-76.6042718
TgShUs28(100)	USA	39.29249987	-76.61132568
TgShUs29(0)	USA	39.29065601	-76.60557095
TgShUs3(0)	USA	39.2905251	-76.60347255
TgShUs30(0)	USA	39.29704362	-76.60664085
TgShUs31(0)	USA	39.29494272	-76.61093388
TgShUs32(0)	USA	39.29218505	-76.60390535
TgShUs33(0)	USA	39.29533408	-76.60416022
TgShUs34(0)	USA	39.29321646	-76.61070282
TgShUs36(0)	USA	39.2984828	-76.60261642
TgShUs37(nd)	USA	39.2984102	-76.60390043
TgShUs38(0)	USA	39.29177918	-76.60702477
TgShUs39(0)	USA	39.29050189	-76.61062882
TgShUs4(0)	USA	39.29846313	-76.60612988
TgShUs40a(0)	USA	39.29468105	-76.60685097
TgShUs40b(0)	USA	39.29471569	-76.61098974
TgShUs41a(0)	USA	39.29838683	-76.61011985
TgShUs41b(0)	USA	39.297707	-76.60471188
TgShUs42a(0)	USA	39.29925031	-76.6119686
TgShUs42b(0)	USA	39.29469822	-76.61070349
TgShUs43(0)	USA	39.29304807	-76.61106727
TgShUs44(0)	USA	39.29809398	-76.611153
TgShUs45(0)	USA	39.29849255	-76.61067564
TgShUs46(0)	USA	39.2939396	-76.60556745
TgShUs47(0)	USA	39.29211829	-76.60478374
TgShUs48(0)	USA	39.2967818	-76.61147052
TgShUs49a(0)	USA	39.29863832	-76.60430479
TgShUs49b(0)	USA	39.29369401	-76.61004164
TgShUs5(0)	USA	39.29076113	-76.60450915
TgShUs50(0)	USA	39.29539469	-76.61063811
TgShUs51(0)	USA	39.2982649	-76.61139644
TgShUs52(0)	USA	39.29262574	-76.61214172
TgShUs53(0)	USA	39.29665183	-76.60829728
TgShUs6(0)	USA	39.29442503	-76.60735302
TgShUs7(0)	USA	39.29986865	-76.60722338
TgShUs8(0)	USA	39.29480819	-76.6099738
TgShUs9(0)	USA	39.29405866	-76.61163385
TgCyW1(0)	USA	43.21190484	-89.7461872
TgCyW2(0)	USA	43.20387926	-89.74505901
TgCyW3(0)	USA	43.20476624	-89.74117187
TgCyW4(0)	USA	43.2063357	-89.74055143
TgCyW5(0)	USA	43.20323552	-89.74142256
TgCyW6(100)	USA	43.02416667	89.93277778
TgRaW1(nd)	USA	43.2088756	-89.74805132
TgRaW2(nd)	USA	43.20432017	-89.74520665
TgRaW3(75)	USA	43.20519748	-89.74041591
TgRaW4(0)	USA	43.20708156	-89.74333569
TgRaW5(0)	USA	43.20367263	-89.74259937
TgSkW1(0)	USA	43.20786735	-89.73966998
TgCatMx4(0)	Mexico	20.90061716	-99.23151617
TgCkMx4(0)	Mexico	19.35769361	-99.62768652
TgCatMx1(0)	Mexico	20.90557311	-99.22649671
TgCatMx1b(0)	Mexico	20.90562392	-99.22305682
TgCatMx2(0)	Mexico	20.90564371	-99.23129801
TgCatMx3(0)	Mexico	20.90180948	-99.22595333
TgCatMx5(0)	Mexico	20.90006298	-99.22605179
TgCkMx1(0)	Mexico	19.35556527	-99.62563877
TgCkMx2(0)	Mexico	19.36373579	-99.62943891
TgCkMx3(0)	Mexico	19.35918275	-99.62992307
TgDgMx1(0)	Mexico	20.90408037	-99.23205884
TgDgMx2(0)	Mexico	20.90432518	-99.2262418
TgDgMx3(0)	Mexico	20.90926116	-99.2307511
